id,listing_url,name,summary,description,host_id,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,street,neighbourhood,city,state,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy
1808102,https://www.airbnb.com/rooms/1808102,,,,9476418,2013,,1,,,,,,Watergraafsmeer,Amsterdam,North Holland,1098WE,,52.3421586,4.949372011,,Apartment,Private room,2,1,1,1,Real Bed,,60,,,,75,0,0,1,,,4,25/11/2013,11/9/2015,95,9,9,10,10,9,10,,
1808774,https://www.airbnb.com/rooms/1808774,,,,9478790,2013,,0.5,,,,,,Watergraafsmeer,Amsterdam,North Holland,1098,,52.35643897,4.947505367,,Apartment,Private room,2,1,1,1,Real Bed,,90,,,300,100,1,0,1,,,0,2/4/2013,20/07/2015,,,,,,,,,
1811333,https://www.airbnb.com/rooms/1811333,,,,9489931,2013,,0.8,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 GJ,,52.36278242,4.87793191,,House,Entire home/apt,8,2,4,5,Real Bed,,340,,,,60,6,50,2,,,0,27/02/2013,9/9/2015,,,,,,,,,
1812912,https://www.airbnb.com/rooms/1812912,,,,9497470,2013,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 HW,,52.35958794,4.866245955,,Other,Private room,1,1,1,1,Real Bed,,40,,,500,,1,0,1,,,1,27/05/2013,21/08/2015,100,10,10,10,10,10,10,,
1814121,https://www.airbnb.com/rooms/1814121,,,,9502480,2013,,1,,,,,,Osdorp,Amsterdam,North Holland,1067 SN,,52.36858416,4.793783062,,Other,Private room,2,1,1,1,Real Bed,,110,,,,105,1,0,1,,,111,18/10/2013,18/07/2015,92,9,8,9,9,9,9,,
1817456,https://www.airbnb.com/rooms/1817456,,,,9517440,2013,,0.96,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053,,52.36540354,4.871914894,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,65,,,,,2,0,1,,,69,6/7/2013,27/09/2015,90,9,9,10,10,9,9,,
1819548,https://www.airbnb.com/rooms/1819548,,,,9519520,2013,,1,,,,,,IJburg - Zeeburgereiland,Amsterdam,North Holland,1086xp,,52.36641023,4.981573657,,House,Private room,2,1,1,1,Real Bed,,79,,,,,2,0,3,,,1,6/4/2013,4/7/2015,100,10,10,10,10,10,10,,
2066501,https://www.airbnb.com/rooms/2066501,,,,9519520,2013,,1,,,,,,IJburg - Zeeburgereiland,Amsterdam,North Holland,1086 XP,,52.36258915,4.977485192,,House,Private room,2,1,1,1,Real Bed,,79,,,,15,2,0,3,,,4,12/11/2013,7/8/2015,100,10,10,10,10,9,10,,
2247699,https://www.airbnb.com/rooms/2247699,,,,9520818,2013,,0.65,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074,,52.35153451,4.907252599,,Apartment,Entire home/apt,4,1,2,3,Real Bed,,90,,,250,70,2,30,3,,,12,22/11/2013,16/08/2015,77,8,8,10,9,9,8,,
2417145,https://www.airbnb.com/rooms/2417145,,,,9527049,2013,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1056EM,,52.37441502,4.85730572,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,75,,,,,1,0,2,,,1,18/11/2013,25/08/2015,80,10,10,10,10,8,6,,
4160759,https://www.airbnb.com/rooms/4160759,,,,9529332,2013,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1017HZ,,52.36386217,4.899799332,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,149,,,,220,2,20,4,,,3,4/6/2013,13/09/2015,100,10,10,10,10,10,10,,
3893324,https://www.airbnb.com/rooms/3893324,,,,9529332,2013,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1017HZ,,52.36278572,4.902121541,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,99,,,,50,1,0,2,,,32,6/10/2013,16/07/2015,99,10,10,10,10,10,10,,
5801685,https://www.airbnb.com/rooms/5801685,,,,9530781,2013,,1,,,,,,Watergraafsmeer,Amsterdam,Noord-Holland,1097,,52.34895977,4.937015783,,Apartment,Private room,2,1,1,1,Real Bed,,65,,,,50,1,0,1,,,0,6/2/2013,3/7/2015,,,,,,,,,
5520551,https://www.airbnb.com/rooms/5520551,,,,9532473,2013,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 VX,,52.36152084,4.864402416,,Apartment,Private room,2,1,1,1,Real Bed,,50,,,500,180,1,0,3,,,2,23/06/2013,14/07/2015,100,10,10,10,10,10,10,,
4059685,https://www.airbnb.com/rooms/4059685,,,,9532473,2013,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1054VX,,52.3615572,4.864994691,,Apartment,Private room,2,1,1,1,Real Bed,,50,,,100,,1,0,2,,,19,17/03/2013,28/09/2015,92,10,9,9,10,9,9,,
5358799,https://www.airbnb.com/rooms/5358799,,,,9539652,2013,,0.92,,,,,,Zuid,Amsterdam,NH,1075 RB,,52.35091629,4.860258237,,Apartment,Private room,2,1,1,1,Real Bed,,100,,,,,1,0,2,,,2,2/11/2013,11/8/2015,90,10,9,10,10,10,10,,
5872804,https://www.airbnb.com/rooms/5872804,,,,9545996,2013,,N/A,,,,,,IJburg - Zeeburgereiland,Amsterdam,Noord-Holland,1087,,52.35208289,5.003262871,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,70,,,100,30,1,0,4,,,0,17/11/2013,1/9/2015,,,,,,,,,
3581796,https://www.airbnb.com/rooms/3581796,,,,9547515,2013,,0.45,,,,,,Buitenveldert - Zuidas,Amsterdam,North Holland,1081,,52.32797629,4.866723398,,Apartment,Private room,2,1,1,1,Real Bed,,70,,,,,1,30,2,,,2,15/04/2013,7/8/2015,100,10,10,10,10,10,10,,
1824451,https://www.airbnb.com/rooms/1824451,,,,9548544,2013,,0.83,,,,,,Westerpark,Amsterdam,North Holland,1013 SZ,,52.38911276,4.881588723,,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,,225,,,200,75,4,50,3,,,5,27/12/2013,8/9/2015,96,9,10,10,10,8,9,,
1825873,https://www.airbnb.com/rooms/1825873,,,,9554404,2013,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1011,,52.37169699,4.907167871,,Apartment,Entire home/apt,4,1,1,1,Real Bed,,100,,,500,100,1,0,3,,,17,27/06/2013,16/09/2015,96,10,9,9,10,10,9,,
5821700,https://www.airbnb.com/rooms/5821700,,,,9554404,2013,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 VX,,52.36190923,4.864561911,,Apartment,Entire home/apt,3,1,1,1,Real Bed,,120,,,,15,1,0,5,,,0,23/11/2013,23/08/2015,,,,,,,,,
1855129,https://www.airbnb.com/rooms/1855129,,,,9555014,2013,,0.9,,,,,,Oud-Oost,Amsterdam,North Holland,1091 ST,,52.35207185,4.914260355,,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,135,,,,10,2,25,2,,,2,26/08/2013,22/09/2015,100,10,10,10,10,10,10,,
2552703,https://www.airbnb.com/rooms/2552703,,,,9555842,2013,,1,,,,,,Bos en Lommer,Amsterdam,North Holland,1055,,52.38597907,4.852561215,,Apartment,Private room,2,1,1,1,Real Bed,,65,,,,,1,0,1,,,8,1/10/2013,20/09/2015,89,10,10,10,9,8,8,,
1826347,https://www.airbnb.com/rooms/1826347,,,,9556682,2013,,0.8,,,,,,Oud-Noord,Amsterdam,North Holland,1021,,52.38124995,4.908734711,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,83,,,200,85,1,0,2,,,6,1/7/2013,22/09/2015,97,10,10,10,10,9,10,,
5752886,https://www.airbnb.com/rooms/5752886,,,,9557771,2013,,N/A,,,,,,Westerpark,Amsterdam,Noord-Holland,1013ap,,52.39864913,4.87828802,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,140,,,,20,1,0,4,,,0,24/09/2013,3/9/2015,,,,,,,,,
2147106,https://www.airbnb.com/rooms/2147106,,,,9558831,2013,,1,,,,,,Oud-Oost,Amsterdam,North Holland,1092 GZ,,52.35574264,4.922907792,,Apartment,Entire home/apt,3,1,3,2,Real Bed,,60,,,,20,2,0,4,,,1,28/10/2013,4/9/2015,94,10,10,10,10,8,8,,
3650466,https://www.airbnb.com/rooms/3650466,,,,9568001,2013,,0.67,,,,,,Centrum-West,Amsterdam,Jordaan/center,1015,,52.37740761,4.882988537,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,95,,,,220,2,17,2,,,2,16/09/2013,21/08/2015,90,8,7,10,10,9,8,,
1829603,https://www.airbnb.com/rooms/1829603,,,,9571070,2013,,0.93,,,,,,Oud-Noord,Amsterdam,North Holland,1032,,52.40136927,4.900998317,,Boat,Entire home/apt,8,1,3,6,Real Bed,,125,,,99,39,4,35,2,,,21,13/10/2013,9/8/2015,93,9,9,9,10,9,9,,
1829726,https://www.airbnb.com/rooms/1829726,,,,9571458,2013,,1,,,,,,Oud-Oost,Amsterdam,North Holland,1091,,52.35896811,4.913685941,,Apartment,Entire home/apt,4,1,1,2,Real Bed,,135,,,200,60,2,20,2,,,6,10/12/2013,4/9/2015,97,9,10,10,10,9,9,,
1831279,https://www.airbnb.com/rooms/1831279,,,,9577775,2013,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,,52.37137379,4.865059928,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100,,,300,,1,0,1,,,5,25/11/2013,27/08/2015,93,10,10,10,10,10,10,,
4447579,https://www.airbnb.com/rooms/4447579,,,,9579499,2013,,N/A,,,,,,Zuid,Amsterdam,North Holland,1076 LP,,52.34478082,4.864793832,,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,90,,,150,100,1,0,1,,,0,24/11/2013,15/07/2015,,,,,,,,,
1833963,https://www.airbnb.com/rooms/1833963,,,,9590018,2013,,0.88,,,,,,Noord-West,Amsterdam,North Holland,,,52.41650667,4.878918671,,House,Private room,2,1,1,1,Real Bed,,55,,,,40,1,0,1,,,40,9/5/2013,10/8/2015,91,10,10,9,9,9,9,,
1996508,https://www.airbnb.com/rooms/1996508,,,,9591134,2013,,0.02,,,,,,Centrum-West,Amsterdam,North Holland,1012 LX,,52.37375189,4.89443769,,Apartment,Private room,1,1.5,1,1,Real Bed,,40,,,,,1,25,7,,,1,28/12/2013,6/7/2015,100,10,10,10,10,10,10,,
1835081,https://www.airbnb.com/rooms/1835081,,,,9594677,2013,,0.46,,,,,,Centrum-West,Amsterdam,North Holland,1017 BX,,52.36804363,4.887679678,,House,Entire home/apt,2,1,1,2,Real Bed,,140,,,150,,2,0,3,,,40,9/1/2013,1/7/2015,88,9,9,10,10,10,9,,
1835186,https://www.airbnb.com/rooms/1835186,,,,9595076,2013,,1,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1095,,52.36311677,4.940057975,,Apartment,Private room,2,1,1,1,Real Bed,,43,,,150,80,1,26,2,,,29,3/9/2013,15/09/2015,99,10,10,10,10,9,10,,
3515773,https://www.airbnb.com/rooms/3515773,,,,9598082,2013,,0.87,,,,,,Oud-Noord,Amsterdam,North Holland,1033,,52.40434744,4.886444589,,Boat,Entire home/apt,4,1,2,4,Real Bed,,145,,,,38,2,0,3,,,1,4/10/2013,20/08/2015,100,10,8,8,10,10,10,,
1835978,https://www.airbnb.com/rooms/1835978,,,,9598593,2013,,1,,,,,,Westerpark,Amsterdam,North Holland,1052,,52.37825923,4.874255217,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,120,,,,,1,0,2,,,11,14/09/2013,27/09/2015,85,9,9,9,9,9,8,,
2946040,https://www.airbnb.com/rooms/2946040,,,,9599546,2013,,0.8,,,,,,Oud-Oost,Amsterdam,North Holland,1091 VW,,52.3534596,4.914186066,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,110,,,,,2,15,3,,,9,12/2/2013,4/7/2015,96,10,10,10,10,9,10,,
1838016,https://www.airbnb.com/rooms/1838016,,,,9608314,2013,,1,,,,,,Westerpark,Amsterdam,North Holland,1051,,52.38552887,4.871333794,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,85,,,,,1,0,1,,,0,1/8/2013,4/9/2015,,,,,,,,,
4913607,https://www.airbnb.com/rooms/4913607,,,,9617177,2013,,1,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,Noord-Holland,,,52.36299344,4.938925576,,Bed & Breakfast,Shared room,2,1,1,1,Airbed,,145,,,,50,1,0,1,,,0,15/04/2013,5/9/2015,,,,,,,,,
4819790,https://www.airbnb.com/rooms/4819790,,,,9619140,2013,,0.5,,,,,,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1074,,52.35455042,4.904539962,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100,,,100,45,1,0,2,,,1,1/4/2013,2/8/2015,100,10,10,10,10,10,10,,
1843945,https://www.airbnb.com/rooms/1843945,,,,9634146,2013,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1018 TH,,52.37315235,4.922218982,,House,Entire home/apt,4,1,2,2,Real Bed,,200,,,,50,0,0,2,,,5,13/10/2013,5/9/2015,100,9,10,10,10,9,9,,
1844050,https://www.airbnb.com/rooms/1844050,,,,9634648,2013,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,Noord Holland,1073LS,,52.35364115,4.90200377,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,130,,,,,1,0,1,,,8,14/06/2013,9/8/2015,65,6,5,9,9,8,6,,
1845443,https://www.airbnb.com/rooms/1845443,,,,9641407,2013,,1,,,,,,Westerpark,Amsterdam,North Holland,1052,,52.37546386,4.871546512,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,115,,,,20,1,0,2,,,24,9/7/2013,16/07/2015,100,10,10,10,10,10,10,,
4816080,https://www.airbnb.com/rooms/4816080,,,,9655488,2013,,1,,,,,,Centrum-Oost,Amsterdam,Noord-Holland,1018 HC,,52.36083716,4.906785438,,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,165,,,,30,1,25,2,,,0,20/02/2013,23/08/2015,,,,,,,,,
5445329,https://www.airbnb.com/rooms/5445329,,,,9657010,2013,,0.9,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,Noord-Holland,1019 RP,,52.3804043,4.925524224,,Apartment,Entire home/apt,5,2,3,4,Real Bed,,179,,,,,4,50,1,,,0,10/6/2013,1/7/2015,,,,,,,,,
1848808,https://www.airbnb.com/rooms/1848808,,,,9657058,2013,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 VA,,52.35838338,4.859129546,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,240,,,,,2,0,3,,,2,23/10/2013,11/7/2015,100,10,10,10,10,10,10,,
1901828,https://www.airbnb.com/rooms/1901828,,,,9666906,2013,,0.9,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 VG,,52.36261535,4.862797742,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,125,,,,70,1,0,2,,,2,19/03/2013,11/8/2015,80,9,7,6,6,8,9,,
1851058,https://www.airbnb.com/rooms/1851058,,,,9667223,2013,,0.89,,,,,,Centrum-Oost,Amsterdam,North Holland,1017NH,,52.36170538,4.885898316,,Apartment,Entire home/apt,6,1,3,4,Real Bed,,149,,,"2,300.00",100,2,20,1,,,17,2/8/2013,19/07/2015,93,9,9,10,9,10,9,,
3465303,https://www.airbnb.com/rooms/3465303,,,,9668655,2013,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 GH,,52.35038616,4.889197135,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100,,,100,45,1,0,1,,,4,13/01/2013,20/08/2015,85,9,8,10,10,9,8,,
1852798,https://www.airbnb.com/rooms/1852798,,,,9674659,2013,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 VR,,52.35393515,4.887580584,,Apartment,Entire home/apt,3,1,1,3,Real Bed,,130,,,,25,2,25,2,,,17,18/07/2013,7/8/2015,98,10,10,10,10,10,9,,
1853083,https://www.airbnb.com/rooms/1853083,,,,9675518,2013,,1,,,,,,Zuid,Amsterdam,North Holland,1071,,52.3581822,4.8787622,,Apartment,Entire home/apt,3,1,1,1,Real Bed,,119,,,100,55,2,15,7,,,23,3/5/2013,20/08/2015,95,10,9,10,10,10,9,,
1854945,https://www.airbnb.com/rooms/1854945,,,,9677506,2013,,0.89,,,,,,Watergraafsmeer,Amsterdam,North Holland,1097,,52.34337366,4.927664207,,House,Entire home/apt,3,1,2,2,Real Bed,,85,,,,100,1,0,3,,,6,6/3/2013,15/08/2015,97,10,9,10,10,10,10,,
5747095,https://www.airbnb.com/rooms/5747095,,,,9691940,2013,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1073 AD,,52.35414974,4.892981426,,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,,99,,,,,1,0,2,,,0,6/6/2013,22/07/2015,,,,,,,,,
1857763,https://www.airbnb.com/rooms/1857763,,,,9694623,2013,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074,,52.3568227,4.903271749,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,150,,,,,1,20,3,,,18,8/7/2013,5/8/2015,93,10,10,10,10,9,9,,
1858362,https://www.airbnb.com/rooms/1858362,,,,9696918,2013,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1074,,52.35625998,4.902552666,,Apartment,Private room,2,1,1,1,Real Bed,,59,,,,,1,0,2,,,4,22/09/2013,22/08/2015,93,10,10,10,10,10,8,,
1860602,https://www.airbnb.com/rooms/1860602,,,,9703677,2013,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,,52.36489595,4.864029728,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,99,,,,75,2,27,2,,,1,12/10/2013,2/7/2015,100,10,10,10,10,8,8,,
1863330,https://www.airbnb.com/rooms/1863330,,,,9717664,2013,,1,,,,,,De Aker - Nieuw Sloten,Badhoevedorp,North Holland,1171 HR,,52.34350985,4.794219564,,House,Entire home/apt,4,1,2,4,Real Bed,,85,,,,,2,35,2,,,7,26/12/2013,28/07/2015,94,9,10,10,10,9,10,,
1863996,https://www.airbnb.com/rooms/1863996,,,,9720300,2013,,1,,,,,,Bos en Lommer,Amsterdam,North Holland,1055 ZT,,52.3848321,4.85563431,,Apartment,Entire home/apt,3,1,2,2,Real Bed,,75,,,220,65,2,15,2,,,29,9/5/2013,8/8/2015,87,10,8,9,10,8,9,,
1864726,https://www.airbnb.com/rooms/1864726,,,,9723327,2013,,0.5,,,,,,Centrum-Oost,Amsterdam,North Holland,1018 VG,,52.36502874,4.908183429,,House,Entire home/apt,2,1,1,1,Real Bed,,245,,,,,1,0,2,,,18,10/7/2013,2/7/2015,93,9,9,9,9,9,9,,
4061606,https://www.airbnb.com/rooms/4061606,,,,9731506,2013,,1,,,,,,Centrum-West,Amsterdam,North Holland,1013 KX,,52.3859069,4.889365955,,Boat,Entire home/apt,4,1,2,2,Real Bed,,155,,,120,50,2,40,3,,,21,7/2/2013,12/7/2015,86,10,10,10,10,10,9,,
3085773,https://www.airbnb.com/rooms/3085773,,,,9731506,2013,,1,,,,,,IJburg - Zeeburgereiland,Amsterdam,North Holland,1095 KK,,52.34268754,5.011104929,,Bed & Breakfast,Private room,2,1,1,1,Real Bed,,75,,,,,2,30,2,,,18,10/9/2013,17/07/2015,99,10,10,10,10,9,10,,
1954308,https://www.airbnb.com/rooms/1954308,,,,9732994,2013,,0.83,,,,,,Bos en Lommer,Amsterdam,North Holland,1056,,52.37554224,4.861750241,,Apartment,Entire home/apt,3,1,2,2,Real Bed,,100,,,,20,2,0,2,,,10,9/12/2013,21/07/2015,98,10,10,10,10,9,8,,
1866838,https://www.airbnb.com/rooms/1866838,,,,9733144,2013,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1074,,52.358777,4.898188812,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,110,,,,30,1,0,14,,,15,19/12/2013,9/9/2015,96,10,10,9,10,9,9,,
5609420,https://www.airbnb.com/rooms/5609420,,,,9733393,2013,,0.88,,,,,,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1074,,52.34966155,4.906534828,,Apartment,Entire home/apt,3,1,1,2,Real Bed,,115,,,,,2,15,2,,,2,20/11/2013,24/09/2015,100,9,10,10,10,9,9,,
1867741,https://www.airbnb.com/rooms/1867741,,,,9733988,2013,,0.62,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1017,,52.3621683,4.880479065,,Apartment,Shared room,2,1,1,1,Real Bed,,100,,,,10,1,0,1,,,6,27/08/2013,10/8/2015,77,8,7,7,8,8,8,,
2001618,https://www.airbnb.com/rooms/2001618,,,,9735009,2013,,0.89,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,,52.36768565,4.865400355,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,109,,,,30,2,35,5,,,11,6/4/2013,12/8/2015,98,10,10,10,10,10,10,,
1879908,https://www.airbnb.com/rooms/1879908,,,,9751668,2013,,1,,,,,,Watergraafsmeer,Amsterdam,North Holland,1098 JE,,52.34852609,4.936030206,,Apartment,Entire home/apt,4,1,3,3,Real Bed,,150,,,,60,1,0,1,,,2,27/08/2013,1/8/2015,90,10,10,9,10,9,8,,
5327291,https://www.airbnb.com/rooms/5327291,,,,9751862,2013,,0.9,,,,,,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053BB,,52.36749577,4.863076515,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,89,,,,125,1,0,2,,,0,20/05/2013,17/08/2015,,,,,,,,,
1883646,https://www.airbnb.com/rooms/1883646,,,,9753892,2013,,1,,,,,,Bos en Lommer,Amsterdam,North Holland,1055,,52.3781421,4.85046726,,Apartment,Entire home/apt,3,1,1,3,Real Bed,,125,,,,,1,0,2,,,3,14/07/2013,7/9/2015,87,8,10,10,10,7,8,,
1871938,https://www.airbnb.com/rooms/1871938,,,,9754857,2013,,0.7,,,,,,Oud-Oost,Amsterdam,North Holland,1091,,52.35301971,4.912375478,,House,Entire home/apt,5,1,3,5,Real Bed,,175,,,130,15,1,0,6,,,1,17/05/2013,12/7/2015,80,8,8,10,8,8,8,,
1930804,https://www.airbnb.com/rooms/1930804,,,,9757247,2013,,0.81,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1058 GZ,,52.35915487,4.849256003,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,210,,,,,1,0,4,,,6,6/2/2013,13/07/2015,100,10,10,10,10,9,9,,
4577448,https://www.airbnb.com/rooms/4577448,,,,9757247,2013,,0.81,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1058 GZ,,52.36033052,4.849943966,,Apartment,Private room,2,1,1,1,Real Bed,,105,,,,55,1,19,1,,,0,9/4/2013,4/9/2015,,,,,,,,,
4577395,https://www.airbnb.com/rooms/4577395,,,,9757247,2013,,0.81,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1058 GZ,,52.36064882,4.851032535,,Apartment,Private room,2,1,1,1,Real Bed,,95,,,,,1,19,1,,,0,26/09/2013,19/07/2015,,,,,,,,,
1874209,https://www.airbnb.com/rooms/1874209,,,,9764752,2013,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1091GT,,52.35825523,4.905003925,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,120,,,250,20,1,0,2,,,5,6/3/2013,8/7/2015,100,10,10,10,10,10,9,,
1874842,https://www.airbnb.com/rooms/1874842,,,,9766991,2013,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,GN,1079,,52.34295452,4.907674053,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,95,,,,,1,0,1,,,2,27/02/2013,3/9/2015,100,10,10,10,10,10,10,,
1878458,https://www.airbnb.com/rooms/1878458,,,,9781872,2013,,0.71,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079,,52.34139219,4.898863103,,Apartment,Entire home/apt,2,1,2,1,Real Bed,,110,,,,50,2,50,2,,,5,18/11/2013,22/08/2015,88,10,10,10,10,8,9,,
1878513,https://www.airbnb.com/rooms/1878513,,,,9782380,2013,,0.96,,,,,,Westerpark,Amsterdam,North Holland,1052 EL,,52.38057089,4.872616394,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,95,,,,,2,25,2,,,15,28/07/2013,27/09/2015,85,9,7,9,9,9,8,,
3902558,https://www.airbnb.com/rooms/3902558,,,,9783700,2013,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1018 ZL,,52.36743374,4.922808117,,Apartment,Entire home/apt,2,1,0,1,Real Bed,,105,,,,75,1,0,3,,,7,8/10/2013,9/9/2015,97,10,10,10,10,9,10,,
1884096,https://www.airbnb.com/rooms/1884096,,,,9804768,2013,,0.79,,,,,,Westerpark,Amsterdam,North Holland,1013,,52.38942159,4.876174594,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100,,,220,30,1,0,1,,,20,4/5/2013,18/08/2015,92,10,9,9,10,9,9,,
1923065,https://www.airbnb.com/rooms/1923065,,,,9809026,2013,,N/A,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094 KV,,52.36216482,4.939465621,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100,,,,50,1,0,4,,,10,17/12/2013,16/09/2015,96,10,10,10,10,9,10,,
5817707,https://www.airbnb.com/rooms/5817707,,,,9809223,2013,,1,,,,,,Geuzenveld - Slotermeer,Amsterdam,Noord-Holland,1068ZX,,52.36709556,4.807567982,,Apartment,Private room,1,1.5,1,1,Real Bed,,50,,,200,40,1,0,1,,,0,11/2/2013,26/09/2015,,,,,,,,,
4442628,https://www.airbnb.com/rooms/4442628,,,,9814743,2013,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,,52.36974914,4.869586361,,Apartment,Entire home/apt,2,1,2,1,Real Bed,,200,,,,,1,0,6,,,6,5/2/2013,5/8/2015,93,10,10,9,9,9,9,,
2712399,https://www.airbnb.com/rooms/2712399,,,,9817790,2013,,0.8,,,,,,Centrum-West,Amsterdam,North Holland,1016 ND,,52.37527865,4.879282546,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,112,,,,40,0,0,2,,,14,9/2/2013,12/8/2015,89,9,9,9,9,10,8,,
1888878,https://www.airbnb.com/rooms/1888878,,,,9823730,2013,,1,,,,,,Westerpark,Amsterdam,North Holland,1052 CP,,52.38042135,4.878413061,,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,,165,,,100,75,1,0,2,,,15,9/5/2013,10/7/2015,97,9,10,10,10,10,9,,
1888880,https://www.airbnb.com/rooms/1888880,,,,9823915,2013,,1,,,,,,Slotervaart,Amsterdam,North Holland,,,52.36543652,4.840875428,,House,Private room,4,1,1,1,Real Bed,,59,,,250,95,2,20,2,,,49,2/11/2013,20/07/2015,93,9,10,10,10,8,9,,
4192592,https://www.airbnb.com/rooms/4192592,,,,9824206,2013,,0.88,,,,,,Centrum-Oost,Amsterdam,North Holland,1018 EM,,52.36382198,4.904489864,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,115,,,500,60,1,0,1,,,2,21/01/2013,28/08/2015,100,8,10,10,10,10,10,,
